date,open,high,low,close,volume
2018.06.07,1.17727,1.1839,1.17717,1.17971,62897
2018.06.08,1.17971,1.18095,1.17262,1.17681,59652
2018.06.11,1.17708,1.18196,1.17702,1.17826,46786
2018.06.12,1.17803,1.18082,1.17322,1.17436,58179
2018.06.13,1.17438,1.18,1.1724,1.17897,55630
2018.06.14,1.17898,1.185,1.1562,1.15646,67928
2018.06.15,1.15653,1.16263,1.15425,1.16057,62126
2018.06.18,1.15865,1.16234,1.15646,1.16215,43413
2018.06.19,1.16215,1.16436,1.15299,1.15874,66550
2018.06.20,1.15871,1.15992,1.15353,1.15697,55989
2018.06.21,1.15674,1.16328,1.15071,1.16018,70694
2018.06.22,1.15977,1.16742,1.15976,1.1655,66249
2018.06.25,1.16636,1.17123,1.16277,1.17019,58878
2018.06.26,1.1702,1.17196,1.16341,1.16453,63598
2018.06.27,1.16453,1.16714,1.15398,1.15509,65376
2018.06.28,1.15511,1.15998,1.15265,1.15672,67424
2018.06.29,1.15664,1.16895,1.15573,1.16834,75293
2018.07.02,1.16702,1.16878,1.15905,1.16381,53840
2018.07.03,1.1638,1.16723,1.16197,1.16549,53706
2018.07.04,1.16536,1.16809,1.16298,1.16548,41631
2018.07.05,1.16549,1.17195,1.16492,1.16888,56959
2018.07.06,1.16888,1.17668,1.16793,1.17413,50232
2018.07.09,1.17388,1.179,1.17319,1.17489,50094
2018.07.10,1.17484,1.17619,1.16895,1.17426,46796
2018.07.11,1.17417,1.17575,1.16646,1.16707,62619
2018.07.12,1.16712,1.16949,1.1649,1.16698,52627
2018.07.13,1.16691,1.1686,1.16122,1.16843,50985
2018.07.16,1.16891,1.17246,1.16749,1.17101,46907
2018.07.17,1.17094,1.17439,1.16484,1.16595,54687
2018.07.18,1.16587,1.16641,1.16014,1.16373,54997
2018.07.19,1.16372,1.16778,1.15741,1.16402,70174
2018.07.20,1.16399,1.1738,1.16255,1.17197,76454
2018.07.23,1.1726,1.17494,1.16829,1.16908,49893
2018.07.24,1.169,1.17161,1.16538,1.16845,53542
2018.07.25,1.16837,1.17378,1.16631,1.17274,53651
2018.07.26,1.17269,1.17429,1.16395,1.16417,53000
2018.07.27,1.1641,1.16636,1.16196,1.16546,45390
2018.07.30,1.16558,1.1718,1.16473,1.17035,35942
2018.07.31,1.17027,1.17452,1.16828,1.16894,51142
2018.08.01,1.16896,1.16989,1.16565,1.16584,49084
2018.08.02,1.1659,1.16669,1.15811,1.15834,46599
2018.08.03,1.15833,1.16099,1.15594,1.15653,51669
2018.08.06,1.15682,1.15701,1.15294,1.15526,36747
2018.08.07,1.15517,1.16074,1.15491,1.15973,39113
2018.08.08,1.15974,1.16274,1.15723,1.16089,55255
2018.08.09,1.16089,1.16184,1.15243,1.15257,57343
2018.08.10,1.15244,1.15356,1.13872,1.14069,113696
2018.08.13,1.13718,1.14319,1.13642,1.14076,100787
2018.08.14,1.14089,1.14284,1.13289,1.13427,79186
2018.08.15,1.13424,1.13541,1.13002,1.1344,81770
2018.08.16,1.13438,1.14084,1.13349,1.13753,88043
2018.08.17,1.13753,1.14441,1.13656,1.14374,74462
2018.08.20,1.14364,1.14841,1.13935,1.14795,59598
2018.08.21,1.14795,1.16003,1.14787,1.15689,83144
2018.08.22,1.15687,1.1622,1.15524,1.15954,75699
2018.08.23,1.15946,1.15991,1.1529,1.15356,77045
2018.08.24,1.15354,1.16391,1.1534,1.16203,75869
2018.08.27,1.16148,1.16929,1.15937,1.16769,61870
2018.08.28,1.16764,1.17328,1.16616,1.16932,74395
2018.08.29,1.16928,1.17091,1.16511,1.17057,77901
2018.08.30,1.17047,1.17174,1.1641,1.16687,81346
2018.08.31,1.16699,1.16893,1.15838,1.16019,89633
2018.09.03,1.15943,1.16271,1.15882,1.16173,53039
2018.09.04,1.16159,1.16184,1.15295,1.15797,73761
2018.09.05,1.15786,1.16392,1.15417,1.16285,79720
2018.09.06,1.1628,1.16584,1.16046,1.1621,78732
2018.09.07,1.16206,1.16486,1.15499,1.15522,83032
2018.09.10,1.15477,1.16155,1.15251,1.15909,59353
2018.09.11,1.1591,1.16433,1.15646,1.1604,63277
2018.09.12,1.1604,1.16489,1.15693,1.16245,67286
2018.09.13,1.16243,1.17006,1.16084,1.1689,66930
2018.09.14,1.1689,1.17209,1.16199,1.16216,65763
2018.09.17,1.16227,1.16975,1.16173,1.16811,53549
2018.09.18,1.16811,1.17237,1.16514,1.16631,79208
2018.09.19,1.16635,1.17142,1.16491,1.16715,69870
2018.09.20,1.16704,1.17838,1.1668,1.17751,82422
2018.09.21,1.17758,1.1802,1.17322,1.17535,73389
2018.09.24,1.17433,1.18144,1.17233,1.17459,65665
2018.09.25,1.17466,1.17917,1.17302,1.17649,69291
2018.09.26,1.17649,1.1797,1.17252,1.17358,78117
2018.09.27,1.17371,1.17564,1.16382,1.16399,89957
2018.09.28,1.16395,1.16505,1.15688,1.16019,85059
2018.10.01,1.16155,1.16237,1.15629,1.1577,72519
2018.10.02,1.15771,1.15795,1.15046,1.15442,79181
2018.10.03,1.15442,1.1593,1.14636,1.14755,89075
2018.10.04,1.14754,1.15419,1.14626,1.15121,88054
2018.10.05,1.15125,1.15491,1.14832,1.15177,81381
2018.10.08,1.15204,1.15289,1.14592,1.14898,59054
2018.10.09,1.14897,1.15027,1.14315,1.14882,85448
2018.10.10,1.14878,1.15446,1.14792,1.15176,82250
2018.10.11,1.15176,1.15985,1.15174,1.15919,117285
2018.10.12,1.15924,1.16097,1.15338,1.15571,81167
2018.10.15,1.15378,1.16054,1.1537,1.15775,70335
2018.10.16,1.15775,1.16212,1.15651,1.15719,70738
2018.10.17,1.15725,1.15799,1.14953,1.14992,80476
2018.10.18,1.14989,1.15265,1.14483,1.14516,90023
2018.10.19,1.14516,1.15338,1.14323,1.15138,86467
2018.10.22,1.15156,1.15493,1.1455,1.14624,67203
2018.10.23,1.1463,1.14928,1.14385,1.14685,82210
2018.10.24,1.14687,1.14758,1.13779,1.13892,88404
2018.10.25,1.13902,1.14319,1.13555,1.13735,81280
2018.10.26,1.13734,1.14202,1.1335,1.14019,90472
2018.10.28,1.13886,1.1402,1.13886,1.13966,546
2018.10.29,1.13969,1.14156,1.13598,1.13715,73715
2018.10.30,1.13715,1.1387,1.13398,1.13427,66911
2018.10.31,1.13426,1.13594,1.13014,1.13131,75583
2018.11.01,1.1313,1.14234,1.1312,1.14006,86679
2018.11.02,1.1401,1.1455,1.13713,1.13857,91261
2018.11.05,1.13852,1.14231,1.13521,1.14058,71372
2018.11.06,1.14057,1.14371,1.13907,1.14254,76214
2018.11.07,1.14249,1.14989,1.13938,1.14249,117021
2018.11.08,1.14243,1.1446,1.13508,1.13623,93843
2018.11.09,1.13618,1.13681,1.13158,1.1333,88702
2018.11.12,1.13193,1.13299,1.12148,1.1217,87793
2018.11.13,1.12162,1.1293,1.12157,1.12868,99380
2018.11.14,1.12862,1.13468,1.12625,1.13064,106100
2018.11.15,1.1307,1.13616,1.12697,1.13244,106723
2018.11.16,1.13241,1.14197,1.13208,1.14131,86713
2018.11.19,1.14104,1.14637,1.13932,1.14514,62867
2018.11.20,1.14512,1.14716,1.1358,1.13685,74823
2018.11.21,1.13686,1.14241,1.13605,1.1381,68715
2018.11.22,1.13795,1.14332,1.13791,1.14,60929
2018.11.23,1.13999,1.14206,1.13269,1.13309,63132
2018.11.26,1.13368,1.1383,1.13244,1.13265,64915
2018.11.27,1.13259,1.1343,1.12767,1.12847,81532
2018.11.28,1.12853,1.1387,1.12664,1.13649,82380
2018.11.29,1.13648,1.14009,1.13479,1.1391,80002
2018.11.30,1.13909,1.13995,1.13047,1.13158,75603
2018.12.03,1.13489,1.1379,1.13186,1.1352,74427
2018.12.04,1.13515,1.14178,1.13177,1.13408,90620
2018.12.05,1.13402,1.13605,1.13099,1.13435,55568
2018.12.06,1.13427,1.14118,1.13203,1.13709,98901
2018.12.07,1.13685,1.14228,1.13597,1.13959,88058
2018.12.10,1.13895,1.1442,1.13497,1.13538,93771
2018.12.11,1.13537,1.13994,1.13056,1.13146,85844
2018.12.12,1.13145,1.13864,1.13141,1.13675,91218
2018.12.13,1.13672,1.13926,1.13305,1.13576,79916
2018.12.14,1.13603,1.13643,1.12691,1.13038,76831
2018.12.17,1.12998,1.1357,1.12977,1.13464,68225
2018.12.18,1.13463,1.14015,1.13359,1.13585,78612
2018.12.19,1.13585,1.14386,1.13585,1.13722,99958
2018.12.20,1.13731,1.14851,1.13693,1.14444,113740
2018.12.21,1.14431,1.14733,1.13553,1.13664,99083
2018.12.24,1.13731,1.14377,1.13599,1.14211,64506
2018.12.26,1.14047,1.14134,1.13419,1.13499,49809
2018.12.27,1.13503,1.14533,1.13503,1.14275,119487
2018.12.28,1.14244,1.1472,1.14244,1.144,94201
2018.12.31,1.1433,1.14654,1.14208,1.14499,54782
2019.01.02,1.1485,1.14923,1.13244,1.13415,68650
2019.01.03,1.13415,1.14102,1.13028,1.13914,124421
2019.01.04,1.13916,1.14183,1.13452,1.13957,95841
2019.01.07,1.13944,1.14819,1.13944,1.14725,76466
2019.01.08,1.14732,1.14839,1.14214,1.14391,78560
2019.01.09,1.14397,1.15571,1.14363,1.15409,95763
2019.01.10,1.15404,1.15691,1.14837,1.14984,92168
2019.01.11,1.14985,1.15399,1.14573,1.14633,76362
2019.01.14,1.14571,1.14814,1.14499,1.14671,74723
2019.01.15,1.14667,1.1489,1.13811,1.14115,97517
2019.01.16,1.14114,1.14242,1.13771,1.13903,79058
2019.01.17,1.13903,1.14052,1.13693,1.13867,83731
2019.01.18,1.1387,1.14094,1.13525,1.13608,75257
2019.01.21,1.13595,1.13904,1.13561,1.13637,49230
2019.01.22,1.13634,1.1373,1.13353,1.13588,66068
2019.01.23,1.13583,1.13937,1.135,1.13782,65968
2019.01.24,1.1379,1.13907,1.12886,1.13003,94144
2019.01.25,1.13006,1.14168,1.12993,1.14047,88495
2019.01.28,1.13997,1.1443,1.13894,1.14257,64322
2019.01.29,1.1424,1.14495,1.14105,1.14301,82205
2019.01.30,1.14292,1.1501,1.14054,1.14778,85733
2019.01.31,1.14776,1.15134,1.14347,1.14445,86832
2019.02.01,1.14454,1.14877,1.14336,1.14523,75019
2019.02.04,1.14502,1.14597,1.14235,1.14342,58967
2019.02.05,1.14342,1.14397,1.14003,1.14042,53606
2019.02.06,1.14043,1.14088,1.13602,1.13604,46120
2019.02.07,1.13603,1.13693,1.13233,1.13383,49610
2019.02.08,1.13384,1.13501,1.13203,1.1321,39726
2019.02.11,1.13181,1.13293,1.12666,1.12746,42001
2019.02.12,1.1274,1.13389,1.12569,1.13241,43338
2019.02.13,1.13231,1.13407,1.12592,1.12592,45751
2019.02.14,1.12585,1.1309,1.12484,1.12937,53280
2019.02.15,1.12927,1.12961,1.12334,1.12476,26285
